720,59577
721,33486
722,21919
723,56171
724,60216,60218
725,5692
726,15310
727,40303
728,51397
729,40299
730,10848
731,68796
732,56119
733,40303
734,40299
735,52887
736,79432
737,20756
738,69693
739,63327
740,25303
741,21720
742,67039
743,29621
744,29190
745,20756
746,40303
747,65960
748,65959
749,20425
750,61254
751,44276
752,35097
753,56119
754,38828
755,66703
756,63005
757,35096
758,67039
759,3281
760,40299
761,13818
762,13815
763,13817
764,40303
765,21720
766,20756
767,35096
768,35097
769,21963
770,67039
771,70033
772,35097
773,21720
774,67039
775,29509
776,55081
777,51160
778,21963
779,29621
780,40299
781,40303
782,24325
783,21720
784,724
785,20756
786,35243
787,24325
788,24321
789,8209
790,60448
791,60448,21996
792,60448
793,29509
794,6946
795,55423
796,54979
797,81683
798,54980
799,43104
800,23471
801,31267
802,81781
803,57140
804,31713
805,36381
806,60611
807,81781
808,64747
809,72961
810,67039
811,5777
812,5765
813,55304
814,61258
815,21719
816,1016,67582
817,56189
818,21720
819,55951
820,31542
821,72262
822,55081
823,43532
824,20426
825,39679
826,52660
827,35097
828,67039
829,66703
830,18084
831,80394
832,62512
833,6305
834,29621
835,5765
836,48957
837,5483
838,12310
839,13815
840,3227
841,13817
842,13818
843,41264
844,33486
845,21919
846,603
847,842
848,6264
849,31175
850,5501
851,5501
852,5501
853,34389
854,37997
855,19393
856,35611
857,283
858,277
859,55022
860,858
861,36047
862,36050
863,64383
864,74625
865,65959
866,48957
867,40303
868,18091
869,40299
870,20756
871,81687
872,65960
873,3281
874,24325
875,24321
876,24321
877,55081
878,49833
879,20756
880,40303
881,6298
882,56119
883,29509
884,29509,62089
885,72966
886,55423
887,14071
888,60592
889,65959
890,52660
891,52659
892,20823
893,64202
894,47505
895,21719
896,54980
897,55081
898,39679
899,65960
900,21720
901,40299
902,54980
903,54979
904,21720
905,20756
906,20756
907,36381
908,75958
909,21421,67582
910,24325
911,20756
912,20756
913,24321
914,15311
915,29509,62089
916,56119
917,6327
918,61718
919,57472
920,59903
921,31656
922,24199
923,37081
924,37080
925,21963
926,40299
927,21963
928,21720
929,51397
930,21963
931,21720
932,29621
933,55304
934,55303
935,61258
936,21720
937,74191
938,29621
939,67039
940,20756
941,24325
942,67039
943,59380
944,19475
945,21754
946,52887
947,55951
948,40303
949,42436,10160
950,48957
951,32456
952,18091
953,21443
954,52887
955,52886
956,52887
957,77192
958,21963
959,31542
960,29509,62089
961,64720
962,14493
963,14493
964,42436
965,52887
966,15311
967,29509,62089
968,15311
969,5350
970,15311
971,71493
972,77192
973,52887
974,1411
975,1412
976,66703
977,70033
978,21720
979,29509
980,64747
981,21882
982,29621
983,21719
984,21719
985,21720
986,24325
987,6952
988,21720
989,51396
990,51397
991,41882
992,56119
993,21719
994,67039
995,21720
996,67039
997,55081
998,52887
999,52886
1000,54980
1001,54979
1002,67462
1003,35096
1004,35097
1005,52887
1006,24321
1007,20756
1008,40303
1009,40299
1010,21719
1011,61622
1012,6952
1013,21968
1014,71853
1015,27763
1016,3695,35474
1017,3695
1018,43104
1019,603
1020,64747
1021,67479
1022,15326
1023,46059
1024,77192
1025,60611
1026,65581
1027,6984
1028,33928
1029,26647
1030,62452
1031,15311
1032,24325
1033,24321
1034,20756
1035,31542
1036,24325
1037,31542
1038,70209
1039,60216
1040,35096
1041,31542
1042,29509
1043,24325
1044,76134,67582,5012
1045,6298
1046,31542
1047,24325
1048,15309
1049,80106
1050,80106
1051,81669
1052,67479
1053,34746
1054,34746
1055,40974
1056,59903
1057,68544
1058,27053
1059,30230
1060,49138
1061,15310
1062,20196,78659
1063,57206
1064,35243
1065,32888
1066,32888
1067,35243
1068,68230
1069,55080
1070,67039
1071,29621
1072,72990
1073,68544
1074,35787
1075,81781
1076,66703
1077,61258
1078,67038
1079,16385
1080,15310
1081,68474
1082,15309
1083,24325
1084,48957
1085,21720
1086,20756
1087,17655
1088,496,13420
1089,497
1090,55423
1091,66703
1092,66703
1093,44702
1094,35097
1095,724
1096,723
1097,3281
1098,33928
1099,54980
1100,43104
1101,6945
1102,794
1103,63459
1104,35243
1105,29621
1106,38059
1107,56127
1108,29621
1109,52887
1110,24325
1111,46929
1112,53480,60611
1113,50604
1114,40303
1115,29621
1116,54979
1117,6327
1118,21443
1119,61718
1120,57472
1121,28585
1122,41388
1123,44407
1124,52887
1125,21719
1126,21963
1127,52887
1128,52887
1129,52887
1130,35243
1131,21963
1132,43226
1133,24325
1134,24321
1135,75078
1136,35097
1137,29621
1138,27763
1139,24325
1140,21397
1141,46148,60448
1142,61254
1143,53842
1144,46070
1145,21886
1146,29509
1147,6952
1148,21719
1149,15822
1150,40303
1151,45758
1152,55022
1153,15820
1154,40299
1155,21720
1156,21719
1157,6945
1158,31542
1159,39803
1160,54980
1161,54979
1162,29509
1163,66703
1164,43193
1165,24325
1166,21720
1167,21963
1168,35097
1169,21720
1170,21963
1171,34389
1172,29509,62089
1173,6952
1174,29509
1175,76135,45839
1176,3281
1177,31542
1178,70209
1179,60216
1180,40299
1181,2751
1182,2752
1183,21720
1184,27763
1185,40303
1186,55081
1187,55081
1188,43910
1189,52344
1190,21996
1191,35097
1192,35096
1193,61258
1194,36381
1195,35243
1196,35474
1197,51979
1198,60450
1199,60448
1200,76134
1201,40303
1202,702
1203,65960
1204,21814
1205,33639
1206,61218
1207,80927
1208,603
1209,55951
1210,28849
1211,603
1212,66703
1213,702
1214,49829
1215,29509
1216,21719
1217,21720
1218,23455
1219,23440
1220,25721
1221,75958
1222,33928
1223,75958
1224,1324
1225,1319
1226,20196
1227,8209
1228,29313
1229,75958
1230,55022
1231,35097
1232,41879
1233,19629
1234,19629
1235,19629
1236,41879
1237,35474
1238,1757
1239,13817
1240,13818
1241,45853,6624
1242,76134
1243,35243
1244,49162,78038
1245,21995
1246,19649
1247,19649
1248,11668
1249,75958
1250,29509
1251,81161
1252,66703
1253,42436,77375
1254,61622,51702
1255,34350
1256,76134
1257,21963
1258,21765,61622
1259,61254
1260,28801,60611
1261,24321
1262,24325
1263,49817,8290
1264,49817,8290
1265,21720
1266,6952
1267,75751
1268,60592
1269,39679
1270,13746
1271,39803
1272,50898
1273,81798
1274,20756
1275,35097
1276,6298
1277,48957
1278,21754
1279,55081
1280,55081
1281,15311
1282,52887
1283,18149
1284,62902
1285,29509
1286,79850
1287,65763
1288,7657
1289,35097
1290,75958
1291,20425
1292,20426
1293,81683
1294,81687
1295,81687
1296,46304
1297,54683
1298,81781
1299,29621
1300,35096
1301,35097
1302,29621
1303,35875
1304,63460
1305,47505
1306,21770
1307,3701
1308,68237,21770
1309,75823
1310,77192
1311,8647
1312,56119
1313,29197
1314,15311
1315,49817
1316,31656
1317,30391
1318,59903
1319,48210,60218
1320,603
1321,14636
1322,24504
1323,31976
1324,32456
1325,32988
1326,21718
1327,48151
1328,23748
1329,55294
1330,58589
1331,23559
1332,72680
1333,70012
1334,40778
1335,21719
1336,52660
1337,81781
1338,7657
1339,24325
1340,68656
1341,56119
1342,67039
1343,51396
1344,53916
1345,41878
1346,41879
1347,41877
1348,21963
1349,51396
1350,51397
1351,51397
1352,65960
1353,21720
1354,40303
1355,39678
1356,39679
1357,72961
1358,8162
1359,10220
1360,76330
1361,13817
1362,21932
1363,21932
1364,21932
1365,21938
1366,21938
1367,54683
1368,46304
1369,29509
1370,43104
1371,15309
1372,380
1373,1080
1374,21433
1375,21719
1376,21720
1377,33797,29197,19231
1378,56119
1379,15311
1380,29621
1381,29621
1382,27339
1383,79707,61796
1384,67039
1385,29509
1386,41879
1387,36987
1388,36987
1389,35243
1390,35097
1391,22000
1392,37081
1393,23300
1394,40303
1395,56119,62089
1396,7658
1397,7658
1398,29509
1399,33753
1400,34746
1401,77689
1402,723
1403,13420
1404,72990
1405,6952
1406,52887
1407,5350
1408,32830
1409,76135
1410,76134,67582,3754,5012
1411,724
1412,723
1413,14820
1414,49817,15027
1415,6952
1416,24325
1417,6945
1418,77192
1419,77192
1420,56119
1421,40299
1422,40303
1423,52887
1424,22642
1425,35787
1426,44703
1427,39679
1428,70166
1429,72966
1430,57472
1431,29509
1432,68668
1433,29553
1434,25451
1435,30183
1436,32979
1437,66592
1438,45886
1439,53036
1440,63707
1441,66523
1442,67569
1443,67649
1444,67651
1445,68555
1446,72249
1447,77883
1448,80083
1449,47505
1450,16912
1451,64747
1452,28105
1453,38676
1454,55951
1455,24325
1456,24321
1457,27763
1458,21963
1459,21719
1460,6952
1461,7734
1462,15430
1463,55081
1464,794
1465,35787
1466,21720
1467,49817
1468,72990
1469,68790
1470,68786
1471,81781
1472,29509,62089
1473,67039
1474,61622
1475,58227,21765
1476,27431
1477,11870
1478,72700
1479,55951
1480,31318
1481,6984
1482,29509
1483,72966
1484,76134,3754,67582,5012
1485,41593
1486,1488
1487,1488
1488,58104
1489,72990,14493
1490,24325
1491,40299
1492,40303
1493,75958
1494,21963
1495,41879
1496,41878
1497,41882
1498,31542
1499,24325
1500,14504
1501,31155
1502,81781
1503,77192
1504,61086
1505,72966
1506,1485
1507,1488
1508,21443
1509,31656
1510,32456
1511,1549
1512,48210
1513,64747
1514,34746
1515,50115
1516,40316
1517,37317
1518,40316
1519,30147
1520,31976
1521,36008
1522,1524
1523,45172
1524,70033
1525,37816
1526,58287
1527,77641
1528,79608
1529,23719
1530,45813
1531,65445
1532,68584
1533,72961
1534,20691
1535,75942
1536,36250
1537,22257
1538,22257
1539,22257
1540,22257
1541,5777
1542,43104
1543,5765
1544,55022
1545,56171
1546,44703
1547,21443
1548,48210
1549,56171
1550,44703
1551,2080
1552,21720
1553,6298
1554,52887
1555,2205
1556,62512
1557,61254
1558,67039
1559,60448,50638,35917
1560,29621
1561,67462
1562,68474
1563,8291
1564,60448,35917
1565,21963
1566,21962
1567,77192
1568,60611
1569,50604
1570,31539
1571,32473
1572,66703
1573,66703
1574,20082
1575,77192,62089
1576,33728
1577,24325
1578,81789
1579,29509
1580,67039
1581,1324
1582,17264
1583,17265
1584,55022
1585,38439
1586,39679
1587,39678
1588,48957
1589,11589
1590,17555
1591,51068
1592,24828
1593,25216
1594,80265
1595,29607
1596,81462
1597,71451
1598,71611
1599,63193
1600,69943
1601,19800
1602,78606
1603,23428
1604,52435
1605,75958
1606,15311
1607,39803
1608,20120
1609,63459
1610,65509
1611,29509
1612,43104
1613,15309
1614,33342
1615,38730
1616,52887
1617,21963
1618,6941
1619,55734
1620,58167,31041
1621,22533
1622,22533
1623,22533
1624,22533
1625,50608
1626,22533
1627,22533
1628,22533
1629,22533
1630,22533
1631,22533
1632,22533
1633,22533
1634,22642
1635,29621
1636,22538,24289
1637,22538
1638,72990,60448
1639,55055,68290
1640,22642
1641,22643
1642,27053
1643,22674,43104
1644,5111
1645,8861
1646,18084
1647,56127
1648,63668
1649,68544
1650,48957
1651,56119
1652,35474,75548
1653,65754
1654,32456
1655,18091
1656,36008
1657,29509,62089
1658,44013
1659,48957
1660,1324
1661,1663
1662,1048
1663,55022
1664,16858
1665,50215
1666,51148
1667,70426
1668,25920
1669,52887
1670,15657
1671,40303
1672,7657
1673,61311
1674,29509
1675,57965
1676,56119,62089
1677,20559
1678,52887
1679,24325
1680,24321
1681,52886
1682,52887
1683,52886
1684,33797,29197
1685,21719
1686,21720
1687,14127
1688,50215
1689,56246
1690,12045
1691,37043
1692,81781
1693,72990
1694,21443
1695,32547
1696,72990
1697,48957
1698,8214
1699,40303
1700,40299
1701,5765
1702,59903
1703,80106
1704,5777
1705,5777
1706,64747
1707,19234,30586
1708,19649
1709,21963
1710,27276
1711,27879
1712,8291
1713,67038
1714,21963
1715,67546
1716,68544
1717,1722
1718,6001
1719,43104
1720,29509,62089
1721,57011
1722,8209
1723,57109
1724,29509
1725,56119
1726,55081
1727,77753
1728,19341
1729,29509
1730,29509
1731,29509
1732,63459
1733,56119,62089
1734,1324
1735,1319
1736,55022
1737,77192
1738,77192
1739,77192
1740,56119
1741,56119,62089
1742,28269
1743,28269
1744,19234
1745,54980
1746,25431
1747,41361
1748,61086
1749,24823
1750,60620
1751,277
1752,11957
1753,67039
1754,67039
1755,13815
1756,13817
1757,13817
1758,13818
1759,81781
1760,35917
1761,18091
1762,32456
1763,48957
1764,36008
1765,79608
1766,37179
1767,35243
1768,32216
1769,43104
1770,29513
1771,68668
1772,52481
1773,31041
1774,285
1775,48957
1776,29509,62089
1777,60611
1778,68544
1779,29509
1780,61796
1781,80583
1782,69998
1783,46149
1784,29509,62089
1785,36381
1786,43671
1787,19234
1788,19234
1789,19231
1790,19231
1791,19231
1792,77192
1793,81781
1794,76134
1795,81781
1796,68520
1797,35917
1798,79479
1799,35097
1800,77192
1801,63668
1802,38828
1803,31041,60639
1804,8775
1805,24325
1806,35474
1807,40065,72990
1808,25303
1809,33797,29197
1810,29509
1811,21754
1812,29621
1813,35875
1814,76134,3754,67582,5012
1815,8409
1816,65960
1817,62902
1818,277
1819,5765
1820,56171
1821,75958
1822,29509,62089
1823,52886
1824,52887
1825,6298
1826,56119
1827,27763
1828,5350
1829,41284
1830,50878
1831,2126
1832,70166
1833,77192
1834,81065
1835,52886
1836,52887
1837,27762
1838,27763
1839,77192
1840,72966
1841,27255
1842,40299
1843,20426
1844,23440
1845,61086
1846,61086
1847,20427
1848,61086
1849,61086
1850,56219
1851,61622
1852,21448
1853,67039
1854,81781
1855,72961
1856,6624
1857,24722
1858,33474
1859,603
1860,23471
1861,23471
1862,23471
1863,23471
1864,71493
1865,53480
1866,62260
1867,76143
1868,29509
1869,73084
1870,56119
1871,29513
1872,24249
1873,68030
1874,66806
1875,39803
1876,68544
1877,75027
1878,68059
1879,2657,65374
1880,29509
1881,36381
1882,74560
1883,35097
1884,39623,38735,81781
1885,63669,61796
1886,8283
1887,55692
1888,21421,53295,67582
1889,81781,36381
1890,29509
1891,53975
1892,60611
1893,76134,67582,5012,46148
1894,31992
1895,53919
1896,75942
1897,56847,1048
1898,29737,18748
1899,81781,27598
1900,55734
1901,31041
1902,72990
1903,35242
1904,70503
1905,21444
1906,56119
1907,29509,62089
1908,15311
1909,71704
1910,25303
1911,51397
1912,5777
1913,15679
1914,55022
1915,29509,62089
1916,54979
1917,20756
1918,56119
1919,5765
1920,28934
1921,41446
1922,64383
1923,69688
1924,79958
1925,5777
1926,56119
1927,42436
1928,3295
1929,36008
1930,48768
1931,60487
1932,58798
1933,27531,76134
1934,81320
1935,55951
1936,77192,62095
1937,31041
1938,21963
1939,81781
1940,81781
1941,35412
1942,76332
1943,29509
1944,40299
1945,21719
1946,31155
1947,42436
1948,77192
1949,21720
1950,72990
1951,25303
1952,21886
1953,46935,81781
1954,77192
1955,75606
1956,20946
1957,55055,67582
1958,62015
1959,62015
1960,65758
1961,58104
1962,33492
1963,61622
1964,81781
1965,50604
1966,43104
1967,40485
1968,76573
1969,1319
1970,38439
1971,10220
1972,29509,62089
1973,283
1974,41446
1975,277
1976,59565
1977,74625
1978,22402
1979,44702
1980,61258
1981,44703
1982,77192
1983,30584
1984,60448,49485
1985,58798
1986,50910
1987,20419
1988,52660
1989,39803
1990,277
1991,308
1992,52659
1993,52660
1994,38441
1995,67957
1996,31041
1997,29509,62089
1998,40008
1999,19234
2000,60448
2001,27380
2002,56246
2003,68544
2004,73555
2005,29553
2006,29438
2007,29509
2008,60448,24379
2009,32473
2010,64747
2011,21444
2012,56119
2013,71603
2014,19858
2015,64672
2016,6624
2017,31041
2018,48957
2019,21475
2020,58595
2021,59870
2022,68560
2023,36008
2024,44013
2025,52687
2026,57810
2027,46753
2028,66542
2029,69908
2030,12052
2031,56119
2032,60620
2033,15326
2034,19234
2035,21444,68520
2036,60611
2037,53480
2038,53480
2039,50604
2040,31279,31041
2041,22850
2042,66824
2043,35243
2044,35097
2045,32939
2046,63060
2047,40012
2048,20756
2049,28801
2050,53480,21996
2051,54084,48768
2052,31812
2053,48024,73095
2054,51397
2055,21963
2056,60620
2057,27763,3523
2058,72892
2059,72892
2060,74395
2061,57140
2062,77192
2063,77192
2064,37204
2065,52887
2066,44953
2067,44952
2068,37127
2069,29509
2070,72990
2071,78176
2072,7657
2073,7658
2074,67462
2075,7658
2076,1324
2077,1319
2078,55022
2079,26686
2080,67462
2081,23853
2082,1080
2083,52887
2084,21963
2085,81781
2086,29845
2087,43104
2088,56127
2089,41422
2090,22266
2091,21967
2092,66703
2093,43104
2094,50899
2095,66703
2096,24107
2097,21963
2098,21962
2099,72961
2100,14870
2101,22056
2102,72983
2103,29509
2104,15623
2105,77192
2106,15622
2107,63586
2108,48484
2109,29509
2110,48957
2111,29509
2112,29509
2113,23471
2114,56127
2115,35243
2116,56119
2117,72966
2118,72990
2119,21443
2120,68544
2121,56219
2122,56119
2123,43104
2124,65960
2125,39294
2126,3386
2127,29621
2128,31041
2129,21720
2130,60216
2131,28801
2132,19234
2133,277
2134,26208
2135,41181
2136,58175
2137,8170,14992
2138,64747
2139,55394
2140,49597
2141,54398
2142,54398
2143,59380
2144,34746
2145,68544
2146,75958
2147,65233
2148,11870
2149,496,13420
2150,497
2151,77192
2152,77192
2153,39404
2154,46178
2155,21754
2156,72990
2157,61622,58798
2158,51397
2159,29509
2160,52887
2161,73412
2162,41879
2163,41882
2164,41878
2165,41879
2166,21720
2167,21720
2168,21719
2169,20756
2170,39678
2171,39679
2172,61086
2173,5510
2174,40299
2175,20756
2176,40303
2177,21963
2178,22402
2179,55081
2180,58088
2181,29509
2182,19389
2183,35097
2184,17424
2185,21720
2186,60639,31041
2187,31041
2188,29509
2189,61622
2190,30153
2191,51397
2192,51558
2193,77192
2194,29513
2195,29833
2196,42436
2197,43672
2198,45443
2199,64747
2200,39803
2201,43104
2202,23471
2203,3281
2204,61622
2205,34389
2206,8841
2207,62956
2208,55944
2209,76135
2210,35097
2211,81781
2212,35787
2213,80106
2214,60448,72990
2215,20969
2216,19231
2217,56119
2218,43104
2219,5765
2220,80475
2221,57140
2222,22069
2223,65959
2224,72966
2225,12107
2226,39679
2227,18084
2228,41878
2229,41879
2230,25175
2231,41879
2232,25175
2233,25175
2234,25175
2235,25175
2236,25175
2237,25175
2238,25175
2239,25175
2240,25175
2241,25175
2242,25175
2243,64250
2244,42436,72990
2245,15822
2246,15820
2247,55022
2248,40011
2249,29509
2250,30896
2251,64490
2252,30894
2253,21963
2254,60611
2255,31539
2256,29509
2257,51397
2258,35242
2259,35243
2260,20426
2261,21720
2262,21719
2263,24325
2264,24321
2265,21719
2266,21720
2267,48957
2268,24325
2269,39803
2270,29549
2271,55423
2272,12138
2273,76134
2274,54767,67582
2275,62015
2276,29509
2277,32929
2278,81781
2279,69291
2280,67462
2281,53480
2282,74906
2283,41700
2284,31542
2285,19231,21872
2286,43672
2287,61252
2288,61254
2289,55081
2290,29509,62089
2291,81251
2292,21006
2293,69688
2294,75942
2295,6952
2296,81781
2297,27531,71493
2298,9280
2299,57140
2300,10297
2301,48957
2302,31041
2303,61086
2304,72290
2305,52887
2306,57671
2307,57140
2308,50604
2309,52887
2310,7785
2311,72961
2312,5777
2313,73555
2314,74625
2315,72966
2316,68647
2317,34506
2318,35557
2319,75942
2320,26884
2321,74872
2322,79608
2323,26686
2324,66853
2325,603
2326,74500
2327,81781
2328,67039
2329,47786
2330,61086
2331,24325
2332,40299
2333,65960
2334,39679
2335,283
2336,55022
2337,57671
2338,48957
2339,38828
2340,77689
2341,77192
2342,31041
2343,69744
2344,64955
2345,67277
2346,36892
2347,6298
2348,73341
2349,55081
2350,48957
2351,69688
2352,61086
2353,16443
2354,52886
2355,52886
2356,77753
2357,53480,21996
2358,37191
2359,28212
2360,73650
2361,60984
2362,49945
2363,51397
2364,77192
2365,53848
2366,3599
2367,50878
2368,15181
2369,55495
2370,32155
2371,67039
2372,81781
2373,28801
2374,50604
2375,61086
2376,77192
2377,44287
2378,21720
2379,60592
2380,35243
2381,21963
2382,67039
2383,20756
2384,81781
2385,62956
2386,42436
2387,61796
2388,72323
2389,56162
2390,61622
2391,40065
2392,60536
2393,52886
2394,52887
2395,29509
2396,42436
2397,12045
2398,21996
2399,7658
2400,25519
2401,17655
2402,7659
2403,65754
2404,66703
2405,68474
2406,55734
2407,31041
2408,12697
2409,12066
2410,37204
2411,40303
2412,21444
2413,40299
2414,31859
2415,81687
2416,81683
2417,29621
2418,40299
2419,20756
2420,68520
2421,43104
2422,72990
2423,24325
2424,58798
2425,52660
2426,56119
2427,29509
2428,55081
2429,35243
2430,56119
2431,77192
2432,54786
2433,66842
2434,46287
2435,29509
2436,31700
